;Scopy version,b3d077f6
;Exported on,Saturday April 12/04/2025
;Device,M2K
;Nr of samples,2000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
1599,1.58343e+06,-8.97806,-345
1600,1.59075e+06,-8.93226,-346
1601,1.59809e+06,-8.92162,-346
1602,1.60547e+06,-8.89815,-346
1603,1.61289e+06,-8.8852,-346
1604,1.62033e+06,-8.85492,-346
1605,1.62782e+06,-8.88109,-347
1606,1.63534e+06,-8.81899,-347
1607,1.64289e+06,-8.82878,-347
1608,1.65047e+06,-8.80067,-347
1609,1.6581e+06,-8.81859,-348
1610,1.66575e+06,-8.76898,-348
1611,1.67345e+06,-8.73992,-348
1612,1.68117e+06,-8.70067,-348
1613,1.68894e+06,-8.70813,-348
1614,1.69674e+06,-8.68805,-349
1615,1.70457e+06,-8.71251,-349
1616,1.71245e+06,-8.71418,-349
1617,1.72035e+06,-8.67856,-349
1618,1.7283e+06,-8.70876,-350
1619,1.73628e+06,-8.64029,-350
1620,1.7443e+06,-8.64408,-350
1621,1.75235e+06,-8.64081,-350
1622,1.76045e+06,-8.63745,-350
1623,1.76858e+06,-8.6272,-351
1624,1.77674e+06,-8.60237,-351
1625,1.78495e+06,-8.58786,-351
1626,1.79319e+06,-8.59155,-351
1627,1.80147e+06,-8.57906,-352
1628,1.80979e+06,-8.57468,-352
1629,1.81815e+06,-8.54998,-352
1630,1.82655e+06,-8.55485,-352
1631,1.83498e+06,-8.51479,-352
1632,1.84346e+06,-8.5405,-352
1633,1.85197e+06,-8.51672,-353
1634,1.86052e+06,-8.52093,-353
1635,1.86911e+06,-8.51826,-353
1636,1.87775e+06,-8.47173,-353
1637,1.88642e+06,-8.48615,-353
1638,1.89513e+06,-8.49764,-354
1639,1.90388e+06,-8.47074,-354
1640,1.91267e+06,-8.46265,-354
1641,1.92151e+06,-8.46828,-354
1642,1.93038e+06,-8.43193,-355
1643,1.93929e+06,-8.43107,-355
1644,1.94825e+06,-8.44733,-355
1645,1.95725e+06,-8.41377,-355
1646,1.96629e+06,-8.42409,-355
1647,1.97537e+06,-8.41107,-356
1648,1.98449e+06,-8.40919,-356
1649,1.99365e+06,-8.38054,-356
1650,2.00286e+06,-8.36576,-356
1651,2.01211e+06,-8.39082,-356
1652,2.0214e+06,-8.37151,-357
1653,2.03074e+06,-8.37844,-357
1654,2.04012e+06,-8.34052,-357
1655,2.04954e+06,-8.3545,-357
1656,2.059e+06,-8.34652,-358
1657,2.06851e+06,-8.34045,-358
1658,2.07806e+06,-8.3412,-358
1659,2.08766e+06,-8.32531,-358
1660,2.0973e+06,-8.31845,-359
1661,2.10699e+06,-8.30716,-359
1662,2.11672e+06,-8.30787,-359
1663,2.12649e+06,-8.31448,-359
1664,2.13631e+06,-8.30735,-359
1665,2.14618e+06,-8.31685,-360
1666,2.15609e+06,-8.28398,-360
1667,2.16605e+06,-8.28186,-360
1668,2.17605e+06,-8.27362,-360
1669,2.1861e+06,-8.30286,-360
1670,2.19619e+06,-8.26741,-0.187016
1671,2.20634e+06,-8.2791,-0.512223
1672,2.21653e+06,-8.27242,-0.557924
1673,2.22676e+06,-8.26626,-0.939305
1674,2.23705e+06,-8.27379,-0.971006
1675,2.24738e+06,-8.27095,-1.29854
1676,2.25776e+06,-8.25012,-1.66789
1677,2.26818e+06,-8.23989,-1.78954
1678,2.27866e+06,-8.2912,-2.05401
1679,2.28918e+06,-8.24813,-2.22497
1680,2.29975e+06,-8.21794,-2.37814
1681,2.31037e+06,-8.27575,-2.55046
1682,2.32104e+06,-8.27048,-2.90241
1683,2.33176e+06,-8.22544,-2.91305
1684,2.34253e+06,-8.25982,-3.26127
1685,2.35335e+06,-8.2655,-3.48061
1686,2.36421e+06,-8.25333,-3.64665
1687,2.37513e+06,-8.24395,-3.86468
1688,2.3861e+06,-8.26778,-4.13252
1689,2.39712e+06,-8.25169,-4.35631
1690,2.40819e+06,-8.27888,-4.58872
1691,2.41931e+06,-8.26129,-4.81902
1692,2.43048e+06,-8.25392,-5.00277
1693,2.44171e+06,-8.26288,-5.41377
1694,2.45298e+06,-8.2923,-5.37012
1695,2.46431e+06,-8.24818,-5.74034
1696,2.47569e+06,-8.26855,-5.87595
1697,2.48713e+06,-8.27445,-6.14816
1698,2.49861e+06,-8.29698,-6.35186
1699,2.51015e+06,-8.30071,-6.60306
1700,2.52174e+06,-8.29887,-6.68741
1701,2.53339e+06,-8.32312,-7.04087
1702,2.54509e+06,-8.26906,-7.14508
1703,2.55684e+06,-8.29761,-7.34271
1704,2.56865e+06,-8.27831,-7.51972
1705,2.58051e+06,-8.31662,-7.60642
1706,2.59243e+06,-8.31477,-7.93321
1707,2.6044e+06,-8.33681,-8.09493
1708,2.61643e+06,-8.3394,-8.4301
1709,2.62851e+06,-8.33793,-8.49517
1710,2.64065e+06,-8.31217,-8.85907
1711,2.65284e+06,-8.33418,-8.94954
1712,2.6651e+06,-8.36774,-9.2525
1713,2.6774e+06,-8.37128,-9.33453
1714,2.68977e+06,-8.37947,-9.43151
1715,2.70219e+06,-8.36435,-9.79615
1716,2.71467e+06,-8.39988,-10.1645
1717,2.72721e+06,-8.39637,-10.084
1718,2.7398e+06,-8.35471,-10.2814
1719,2.75245e+06,-8.41872,-10.794
1720,2.76516e+06,-8.4101,-10.6829
1721,2.77793e+06,-8.37846,-10.8347
1722,2.79076e+06,-8.43505,-10.9906
1723,2.80365e+06,-8.43856,-11.4604
1724,2.8166e+06,-8.44241,-11.5555
1725,2.82961e+06,-8.40915,-11.7152
1726,2.84267e+06,-8.44834,-12.0108
1727,2.8558e+06,-8.46011,-12.1276
1728,2.86899e+06,-8.48327,-12.0425
1729,2.88224e+06,-8.48849,-12.6649
1730,2.89555e+06,-8.47671,-12.716
1731,2.90892e+06,-8.46815,-12.6158
1732,2.92235e+06,-8.49318,-13.341
1733,2.93585e+06,-8.50807,-13.3597
1734,2.94941e+06,-8.55234,-13.5093
1735,2.96303e+06,-8.53826,-13.8052
1736,2.97671e+06,-8.51444,-13.897
1737,2.99046e+06,-8.53422,-14.4217
1738,3.00427e+06,-8.56476,-14.3216
1739,3.01814e+06,-8.57197,-14.5233
1740,3.03208e+06,-8.60889,-14.3778
1741,3.04608e+06,-8.58455,-14.4479
1742,3.06015e+06,-8.60406,-14.8534
1743,3.07428e+06,-8.60048,-15.1874
1744,3.08848e+06,-8.64347,-15.0989
1745,3.10274e+06,-8.6116,-15.2587
1746,3.11707e+06,-8.61167,-15.5857
1747,3.13147e+06,-8.58549,-16.2695
1748,3.14593e+06,-8.66313,-16.1937
1749,3.16046e+06,-8.65474,-16.3182
1750,3.17505e+06,-8.62481,-15.9339
1751,3.18971e+06,-8.60868,-16.4706
1752,3.20445e+06,-8.65035,-16.8232
1753,3.21924e+06,-8.67322,-17.0093
1754,3.23411e+06,-8.74495,-17.2283
1755,3.24905e+06,-8.66265,-17.2463
1756,3.26405e+06,-8.68837,-17.3772
1757,3.27912e+06,-8.66919,-17.9736
1758,3.29427e+06,-8.78468,-17.5015
1759,3.30948e+06,-8.70996,-18.169
1760,3.32476e+06,-8.73769,-18.2301
1761,3.34012e+06,-8.81964,-18.1668
1762,3.35554e+06,-8.7155,-18.7607
1763,3.37104e+06,-8.77403,-18.8558
1764,3.38661e+06,-8.79178,-18.9296
1765,3.40225e+06,-8.84591,-18.7794
1766,3.41796e+06,-8.84746,-19.2213
1767,3.43374e+06,-8.7923,-19.4765
1768,3.4496e+06,-8.83309,-18.7941
1769,3.46553e+06,-8.85835,-20.2001
1770,3.48154e+06,-8.87963,-19.9363
1771,3.49761e+06,-8.84046,-20.1691
1772,3.51377e+06,-8.89818,-20.7222
1773,3.52999e+06,-8.81834,-20.3208
1774,3.5463e+06,-8.83973,-20.6021
1775,3.56267e+06,-8.90229,-20.6397
1776,3.57913e+06,-8.85456,-20.214
1777,3.59565e+06,-8.96805,-21.3695
1778,3.61226e+06,-8.85592,-21.1713
1779,3.62894e+06,-8.92645,-21.1956
1780,3.6457e+06,-8.9197,-20.8122
1781,3.66254e+06,-8.8787,-21.4749
1782,3.67945e+06,-8.97466,-22.0527
1783,3.69644e+06,-8.97082,-21.9372
1784,3.71351e+06,-8.98132,-21.3468
1785,3.73066e+06,-9.02779,-21.813
1786,3.74789e+06,-8.96129,-22.1176
1787,3.7652e+06,-8.99838,-22.5974
1788,3.78259e+06,-9.10155,-22.9112
1789,3.80006e+06,-8.93093,-22.7707
1790,3.8176e+06,-9.05902,-22.7313
1791,3.83523e+06,-9.02353,-23.0049
1792,3.85295e+06,-8.98186,-22.6366
1793,3.87074e+06,-8.98375,-23.2464
1794,3.88861e+06,-9.07123,-23.2384
1795,3.90657e+06,-9.0994,-23.6741
1796,3.92461e+06,-9.03136,-24.492
1797,3.94274e+06,-9.04465,-23.6054
1798,3.96095e+06,-9.10197,-23.7502
1799,3.97924e+06,-9.11161,-24.221
1800,3.99761e+06,-9.1514,-24.5388
1801,4.01608e+06,-9.22346,-25.165
1802,4.03462e+06,-9.18071,-24.369
1803,4.05325e+06,-9.23265,-25.2346
1804,4.07197e+06,-9.17681,-25.1522
1805,4.09078e+06,-9.07928,-25.4745
1806,4.10967e+06,-9.27836,-25.9499
1807,4.12865e+06,-9.23142,-25.1811
1808,4.14771e+06,-9.20975,-25.5997
1809,4.16687e+06,-9.28002,-26.8598
1810,4.18611e+06,-9.14007,-25.7255
1811,4.20544e+06,-9.34715,-26.143
1812,4.22487e+06,-9.22463,-26.3668
1813,4.24438e+06,-9.30171,-26.2561
1814,4.26398e+06,-9.43711,-26.0174
1815,4.28367e+06,-9.26052,-27.1978
1816,4.30345e+06,-9.40713,-27.1383
1817,4.32333e+06,-9.36808,-27.291
1818,4.34329e+06,-9.39,-27.0891
1819,4.36335e+06,-9.26869,-27.7876
1820,4.3835e+06,-9.32581,-26.7352
1821,4.40374e+06,-9.40482,-27.1665
1822,4.42408e+06,-9.45512,-27.7273
1823,4.44451e+06,-9.27008,-27.7544
1824,4.46504e+06,-9.44737,-28.6643
1825,4.48566e+06,-9.3598,-28.4121
1826,4.50637e+06,-9.40128,-28.3382
1827,4.52718e+06,-9.4909,-28.2799
1828,4.54809e+06,-9.47491,-29.3771
1829,4.56909e+06,-9.47938,-29.3446
1830,4.59019e+06,-9.62575,-29.0422
1831,4.61139e+06,-9.60084,-29.3914
1832,4.63269e+06,-9.5366,-29.239
1833,4.65408e+06,-9.69804,-29.8778
1834,4.67557e+06,-9.60357,-30.1246
1835,4.69717e+06,-9.60294,-30.0152
1836,4.71886e+06,-9.53554,-29.3575
1837,4.74065e+06,-9.62142,-29.5702
1838,4.76254e+06,-9.80644,-29.9026
1839,4.78454e+06,-9.79278,-29.9446
1840,4.80663e+06,-9.69294,-29.375
1841,4.82883e+06,-9.75154,-29.8132
1842,4.85113e+06,-9.67787,-30.0356
1843,4.87353e+06,-9.69846,-30.4152
1844,4.89604e+06,-9.79753,-31.476
1845,4.91865e+06,-9.58546,-30.4903
1846,4.94136e+06,-9.82883,-30.382
1847,4.96418e+06,-9.77352,-30.4556
1848,4.98711e+06,-9.76954,-31.2769
1849,5.01014e+06,-9.7708,-31.4758
1850,5.03328e+06,-9.89953,-31.1739
1851,5.05652e+06,-9.73247,-31.5343
1852,5.07987e+06,-9.75679,-31.3519
1853,5.10333e+06,-9.80178,-31.8976
1854,5.1269e+06,-9.86097,-31.8264
1855,5.15058e+06,-9.80946,-32.1609
1856,5.17436e+06,-9.98486,-32.1072
1857,5.19826e+06,-9.95876,-31.5813
1858,5.22227e+06,-9.90403,-32.6831
1859,5.24638e+06,-9.95212,-32.2085
1860,5.27061e+06,-10.0114,-32.9117
1861,5.29495e+06,-10.0692,-32.969
1862,5.3194e+06,-9.92804,-33.3577
1863,5.34397e+06,-9.92583,-32.917
1864,5.36865e+06,-10.0986,-32.9897
1865,5.39344e+06,-10.0303,-33.2398
1866,5.41835e+06,-10.0195,-32.9665
1867,5.44337e+06,-10.0799,-33.9096
1868,5.46851e+06,-10.102,-34.0624
1869,5.49376e+06,-10.1386,-32.9949
1870,5.51913e+06,-10.0807,-33.4073
1871,5.54462e+06,-10.1744,-33.8141
1872,5.57023e+06,-10.1958,-33.5254
1873,5.59595e+06,-10.1982,-34.7388
1874,5.62179e+06,-10.2135,-33.5289
1875,5.64776e+06,-10.3154,-34.4447
1876,5.67384e+06,-10.2927,-34.3942
1877,5.70004e+06,-10.2277,-34.4824
1878,5.72636e+06,-10.2312,-34.6625
1879,5.75281e+06,-10.2127,-34.9975
1880,5.77938e+06,-10.2184,-34.3746
1881,5.80607e+06,-10.3008,-35.5578
1882,5.83288e+06,-10.2946,-35.5174
1883,5.85982e+06,-10.3636,-35.4303
1884,5.88688e+06,-10.3912,-34.9982
1885,5.91406e+06,-10.3737,-34.9521
1886,5.94137e+06,-10.439,-36.1384
1887,5.96881e+06,-10.3255,-35.331
1888,5.99638e+06,-10.3556,-35.9057
1889,6.02407e+06,-10.3998,-35.9048
1890,6.05189e+06,-10.4577,-36.071
1891,6.07984e+06,-10.4828,-36.138
1892,6.10791e+06,-10.5975,-36.0038
1893,6.13612e+06,-10.4872,-36.9823
1894,6.16446e+06,-10.5917,-37.1308
1895,6.19293e+06,-10.6638,-36.5812
1896,6.22153e+06,-10.6382,-36.8118
1897,6.25026e+06,-10.6325,-36.7271
1898,6.27912e+06,-10.6504,-37.5889
1899,6.30812e+06,-10.6103,-37.2569
1900,6.33725e+06,-10.6414,-36.8366
1901,6.36652e+06,-10.7979,-38.1962
1902,6.39592e+06,-10.7756,-37.1753
1903,6.42546e+06,-10.7733,-38.0406
1904,6.45513e+06,-10.8016,-37.7688
1905,6.48494e+06,-10.7551,-38.0026
1906,6.51489e+06,-10.8451,-37.4724
1907,6.54497e+06,-10.9263,-38.7559
1908,6.5752e+06,-10.9455,-38.7818
1909,6.60556e+06,-10.9826,-38.6127
1910,6.63607e+06,-10.959,-38.2793
1911,6.66672e+06,-10.9731,-38.5248
1912,6.6975e+06,-10.9867,-38.9421
1913,6.72843e+06,-10.9535,-38.3039
1914,6.75951e+06,-11.0551,-39.5706
1915,6.79072e+06,-11.1277,-39.1605
1916,6.82208e+06,-10.9835,-38.7019
1917,6.85359e+06,-11.0261,-38.9454
1918,6.88524e+06,-11.0888,-39.3972
1919,6.91703e+06,-11.1164,-39.408
1920,6.94898e+06,-11.1523,-39.8173
1921,6.98107e+06,-11.0875,-39.3075
1922,7.01331e+06,-11.1487,-39.1056
1923,7.0457e+06,-11.1623,-40.5689
1924,7.07823e+06,-11.1713,-39.5634
1925,7.11092e+06,-11.2217,-40.2762
1926,7.14376e+06,-11.3129,-39.7996
1927,7.17675e+06,-11.3066,-40.2968
1928,7.2099e+06,-11.2813,-40.3856
1929,7.24319e+06,-11.3957,-40.9449
1930,7.27664e+06,-11.2628,-40.2959
1931,7.31025e+06,-11.3756,-41.4433
1932,7.34401e+06,-11.3521,-41.1883
1933,7.37792e+06,-11.4683,-41.0345
1934,7.41199e+06,-11.471,-40.6256
1935,7.44622e+06,-11.4992,-40.999
1936,7.48061e+06,-11.5421,-40.8801
1937,7.51516e+06,-11.4585,-40.7825
1938,7.54986e+06,-11.528,-40.5504
1939,7.58473e+06,-11.6711,-40.8563
1940,7.61975e+06,-11.5157,-41.4295
1941,7.65494e+06,-11.6351,-41.2054
1942,7.69029e+06,-11.6689,-41.6656
1943,7.72581e+06,-11.6516,-41.6199
1944,7.76149e+06,-11.6967,-41.6921
1945,7.79733e+06,-11.7311,-42.4228
1946,7.83334e+06,-11.6691,-42.6674
1947,7.86952e+06,-11.6459,-41.9208
1948,7.90586e+06,-11.8859,-42.6362
1949,7.94237e+06,-11.7528,-42.0987
1950,7.97905e+06,-11.85,-42.2269
1951,8.01589e+06,-11.8205,-42.883
1952,8.05291e+06,-11.9063,-42.5079
1953,8.0901e+06,-11.9608,-42.7016
1954,8.12746e+06,-11.9215,-42.158
1955,8.165e+06,-11.9447,-43.4772
1956,8.2027e+06,-12.0876,-42.3326
1957,8.24058e+06,-12.0597,-43.6891
1958,8.27864e+06,-12.0291,-42.6299
1959,8.31687e+06,-12.0777,-43.0759
1960,8.35528e+06,-12.0287,-43.7728
1961,8.39387e+06,-12.0817,-43.1669
1962,8.43263e+06,-12.1193,-43.4226
1963,8.47157e+06,-12.1026,-43.3047
1964,8.51069e+06,-12.2762,-43.3469
1965,8.55e+06,-12.138,-44.4328
1966,8.58948e+06,-12.2786,-44.5338
1967,8.62915e+06,-12.3462,-43.9775
1968,8.669e+06,-12.2502,-44.203
1969,8.70903e+06,-12.4223,-43.9255
1970,8.74925e+06,-12.3632,-43.7166
1971,8.78966e+06,-12.3706,-44.4631
1972,8.83025e+06,-12.3979,-44.5621
1973,8.87103e+06,-12.4351,-43.7879
1974,8.912e+06,-12.3083,-44.7486
1975,8.95315e+06,-12.5031,-43.7803
1976,8.9945e+06,-12.5854,-45.1926
1977,9.03604e+06,-12.4355,-44.7775
1978,9.07777e+06,-12.5092,-44.8779
1979,9.11969e+06,-12.505,-44.2251
1980,9.1618e+06,-12.5967,-45.5707
1981,9.20411e+06,-12.588,-45.0467
1982,9.24662e+06,-12.6112,-45.464
1983,9.28932e+06,-12.6261,-44.7665
1984,9.33222e+06,-12.7738,-45.8491
1985,9.37532e+06,-12.7855,-46.2297
1986,9.41861e+06,-12.837,-45.0618
1987,9.46211e+06,-12.7973,-46.0192
1988,9.50581e+06,-12.7739,-45.5128
1989,9.54971e+06,-12.9362,-45.5725
1990,9.59381e+06,-12.8731,-46.4068
1991,9.63811e+06,-12.9121,-46.0441
1992,9.68262e+06,-12.8839,-45.9392
1993,9.72734e+06,-12.9176,-45.7444
1994,9.77226e+06,-13.0265,-46.3206
1995,9.81739e+06,-12.8639,-46.8655
1996,9.86273e+06,-13.06,-45.5565
1997,9.90827e+06,-13.0808,-46.9953
1998,9.95403e+06,-13.0216,-46.8139
1999,1e+07,-13.0653,-46.5418
